종목명,섹터,변동일자,매수매도,90일_종목수익률,90일_시장수익률,90일_초과수익률,180일_종목수익률,180일_시장수익률,180일_초과수익률,270일_종목수익률,270일_시장수익률,270일_초과수익률,360일_종목수익률,360일_시장수익률,360일_초과수익률
하이트진로,기타,2024-04-18,매수,-0.019047581493424174,0.07917033884554758,-0.09821792033897175,-0.035714461749573795,-0.0004744373261342411,-0.035240024423439556,-0.05609878480728147,-0.05508782604014129,-0.001010958767140177,-0.05018399912461169,-0.06786733286810058,0.01768333374348889
두산,정보기술,2024-04-09,매수,0.48821523010182283,0.056410749313987346,0.4318044807878355,0.14478100907662453,-0.03503675656015815,0.17981776563678267,0.9831646727867391,-0.08003963779073467,1.0632043105774738,0.8000203563657559,-0.08862322303432162,0.8886435794000774
주성엔지니어링,산업재,2024-04-08,매수,-0.0383558294995888,0.051555613289644676,-0.08991144278923348,-0.24383556631966635,-0.03947161090865251,-0.20436395541101385,-0.1340980865739767,-0.10145897756401791,-0.0326391090099588,0.05678745987249,-0.08498149484696305,0.14176895471945306
키움증권,금융,2024-04-05,매수,0.09324758899531872,0.04079639455398041,0.05245119444133831,0.0522508776449413,-0.0561931544450485,0.1084440320899898,-0.040643132247461654,-0.11615535425356495,0.0755122220061033,0.08311718816995167,-0.08587760236112675,0.1689947905310784
현대위아,정보기술,2024-04-05,매도,0.028520443303487505,0.04079639455398041,-0.012275951250492904,-0.08912659372627686,-0.0561931544450485,-0.03293343928122836,-0.3137254320793717,-0.11615535425356495,-0.19757007782580677,-0.19395212995151354,-0.08587760236112675,-0.10807452759038678
인터로조,헬스케어,2024-04-05,매도,0.0,0.04079639455398041,-0.04079639455398041,0.0,-0.0561931544450485,0.0561931544450485,0.012194920568517707,-0.11615535425356495,0.12835027482208267,0.012194920568517707,-0.08587760236112675,0.09807252292964445
제이브이엠,산업재,2024-04-04,매수,-0.15541599075300494,0.018967910198987966,-0.1743839009519929,-0.3390895546328404,-0.06575859175556163,-0.27333096287727876,-0.38558613083042714,-0.12491247620919949,-0.26067365462122766,-0.3053191718052641,-0.0951421892095186,-0.21017698259574547
서흥,소재,2024-04-04,매도,-0.07142860458671264,0.018967910198987966,-0.09039651478570061,-0.24196410790375358,-0.06575859175556163,-0.17620551614819197,-0.4246439130638633,-0.12491247620919949,-0.2997314368546638,-0.367969885510907,-0.0951421892095186,-0.27282769630138837
한세실업,기타,2024-04-03,매수,-0.0885249794774075,0.027296252828234117,-0.11582123230564162,-0.25058586411036804,-0.042002664382103164,-0.2085831997282649,-0.336300135138122,-0.11358824951755311,-0.2227118856205689,-0.45602305315518465,-0.08343271479179408,-0.37259033836339056
아모텍,정보기술,2024-04-02,매수,-0.1794871794871795,0.01857870523953167,-0.19806588472671116,-0.5346153846153846,-0.058075047466321326,-0.4765403371490633,-0.5211538461538462,-0.1284596366231522,-0.392694209530694,-0.14743589743589744,-0.07089306029125092,-0.07654283714464652
한미사이언스,금융,2024-04-01,매도,-0.13684413337742443,0.020543240545399542,-0.15738737392282398,-0.14088366233134472,-0.056258354445731254,-0.08462530788561347,-0.20957751790745788,-0.12485718867709115,-0.08472032923036672,-0.2461838872506552,-0.051207193808036885,-0.1949766934426183
에이비엘바이오,기타,2024-01-04,매수,0.04631578947368421,0.046366069943907545,-5.028047022333226e-05,0.016842105263157894,0.07492794273998214,-0.05808583747682425,0.30526315789473685,0.002415907087233309,0.3028472508075035,0.25894736842105265,-0.07248882029558246,0.3314361887166351
유니드,소재,2024-01-04,매도,0.28333324056130776,0.046366069943907545,0.23696717061740022,0.49696977407891296,0.07492794273998214,0.4220418313389308,0.17878786192023777,0.002415907087233309,0.17637195483300447,0.12246575320679767,-0.07248882029558246,0.19495457350238013
해성디에스,정보기술,2024-01-02,매수,-0.14146341213371005,0.02923430772795715,-0.1706977198616672,-0.250406611583804,0.05037811568919035,-0.3007847272729944,-0.52195121617828,-0.028668720763909097,-0.4932824954143709,-0.6075630523471728,-0.09927299442496769,-0.508290057922205
효성중공업,에너지 / 유틸리티,2023-12-28,매수,0.609017989063304,0.03759681729366799,0.5714211717696359,1.2421246595831947,0.044857740790823705,1.197266918792371,1.0938851939119818,-0.020061921508653848,1.1139471154206357,1.6219888127062378,-0.08031921950910935,1.7023080322153472
호텔신라,기타,2023-12-28,매도,-0.07339449541284404,0.03759681729366799,-0.11099131270651202,-0.15902140672782875,0.044857740790823705,-0.20387914751865244,-0.31116207951070335,-0.020061921508653848,-0.2911001580020495,-0.4151376146788991,-0.08031921950910935,-0.33481839516978973
한화솔루션,소재,2023-12-28,매도,-0.31392404345470354,0.03759681729366799,-0.3515208607483715,-0.24430382618118557,0.044857740790823705,-0.2891615669720093,-0.39240511875910866,-0.020061921508653848,-0.37234319725045484,-0.6010126473952799,-0.08031921950910935,-0.5206934278861706
대동,산업재,2023-12-28,매도,-0.1927139721843508,0.03759681729366799,-0.23031078947801878,-0.3871913895888353,0.044857740790823705,-0.43204913037965903,-0.4970618243500594,-0.020061921508653848,-0.4769999028414056,-0.41891900808005805,-0.08031921950910935,-0.3385997885709487
셀트리온,기타,2023-12-28,매도,-0.08585606164493954,0.03759681729366799,-0.12345287893860754,-0.11464023606375379,0.044857740790823705,-0.1594979768545775,0.017369654924487294,-0.020061921508653848,0.03743157643314114,-0.03771715073540447,-0.08031921950910935,0.04260206877370488
LX인터내셔널,기타,2023-12-22,매수,-0.14476341779548552,0.05976130004217855,-0.20452471783766407,-0.06268674973122772,0.07609898312228877,-0.13878573285351647,-0.00687496914369417,-0.007197495246108674,0.000322526102414504,-0.0495546744263674,-0.04252341350763501,-0.007031260918732386
솔루스첨단소재,정보기술,2023-12-22,매수,0.014673272828726911,0.05976130004217855,-0.045088027213451634,0.2475358928766887,0.07609898312228877,0.17143690975439993,-0.07312831574250048,-0.007197495246108674,-0.0659308204963918,-0.2991196801731706,-0.04252341350763501,-0.2565962666655356
롯데지주,금융,2023-12-21,매수,0.06987954656373568,0.03466122274824732,0.03521832381548837,-0.08772841119948276,0.06303793859760319,-0.15076634979708595,-0.09699961144052822,-0.00739223950536739,-0.08960737193516083,-0.18785566136858564,-0.04271122837282841,-0.14514443299575724
LS,금융,2023-12-21,매수,0.15024307501147652,0.03466122274824732,0.1155818522632292,0.5518978984132631,0.06303793859760319,0.4888599598156599,0.18854797323228698,-0.00739223950536739,0.19594021273765436,0.05502788546136071,-0.04271122837282841,0.09773911383418912
씨에스윈드,소재,2023-12-21,매도,-0.2156595311374656,0.03466122274824732,-0.25032075388571295,-0.3197355345243188,0.06303793859760319,-0.382773473121922,0.0407594014029667,-0.00739223950536739,0.04815164090833409,-0.36498591578246664,-0.04271122837282841,-0.3222746874096382
롯데관광개발,기타,2023-12-21,매도,-0.03131749460043196,0.03466122274824732,-0.06597871734867927,0.06479481641468683,0.06303793859760319,0.0017568778170836408,0.017278617710583154,-0.00739223950536739,0.024670857215950547,-0.12203023758099352,-0.04271122837282841,-0.0793190092081651
SK이노베이션,에너지 / 유틸리티,2023-12-21,매도,-0.13197971417005422,0.03466122274824732,-0.16664093691830154,-0.2523568201619727,0.06303793859760319,-0.3153947587595759,-0.18274117109315738,-0.00739223950536739,-0.17534893158779,-0.11965194759516072,-0.04271122837282841,-0.07694071922233231
에스티팜,기타,2023-12-21,매도,0.4614685690814057,0.03466122274824732,0.4268073463331584,0.538124880308844,0.06303793859760319,0.4750869417112408,0.8247528120170845,-0.00739223950536739,0.8321450515224519,0.48313243713976023,-0.04271122837282841,0.5258436655125887
팬오션,산업재,2023-12-20,매도,0.11179111355151665,0.01601571061655429,0.09577540293496237,0.028632762811898995,0.04965001966255121,-0.021017256850652217,-0.09674766912148164,-0.012814137388329457,-0.08393353173315218,-0.11977914943283563,-0.04794020417862132,-0.0718389452542143
비에이치,정보기술,2023-12-19,매수,-0.19453219733616153,0.04566391031236179,-0.24019610764852334,0.09410578824882761,0.06834597165362534,0.025759816595202267,-0.1537663884255289,0.00476922768376226,-0.15853561610929115,-0.18047473898909638,-0.0288451018988039,-0.15162963709029248
코미코,산업재,2023-12-19,매수,-0.03113448027542287,0.04566391031236179,-0.07679839058778466,0.43301201671317385,0.06834597165362534,0.3646660450595485,-0.09280432056128356,0.00476922768376226,-0.09757354824504581,-0.415759550137578,-0.0288451018988039,-0.3869144482387741
신세계인터내셔날,기타,2023-12-19,매도,-0.1328221966127549,0.04566391031236179,-0.17848610692511668,0.0038068433240234633,0.06834597165362534,-0.06453912832960187,-0.28896992779649194,0.00476922768376226,-0.2937391554802542,-0.4010622465951867,-0.0288451018988039,-0.3722171446963828
동국제강,소재,2023-12-18,매수,-0.0801624118673925,0.04635234313109963,-0.12651475499849213,-0.18785421744242775,0.06904933764091757,-0.25690355508334534,-0.33927161647088505,0.0033308417014152464,-0.3426024581723003,-0.3222674150385345,-0.03301309252863292,-0.2892543225099016
에스티아이,산업재,2023-12-18,매수,0.2700681846628912,0.04635234313109963,0.22371584153179155,0.19444830978814578,0.06904933764091757,0.12539897214722823,-0.29536140108958414,0.0033308417014152464,-0.2986922427909994,-0.46653700089574973,-0.03301309252863292,-0.4335239083671168
큐리언트,기타,2023-12-18,매도,-0.07068607068607069,0.04635234313109963,-0.11703841381717031,-0.2577962577962578,0.06904933764091757,-0.3268455954371754,-0.10395010395010396,0.0033308417014152464,-0.1072809456515192,-0.08627858627858628,-0.03301309252863292,-0.05326549374995336
메드팩토,기타,2023-12-18,매도,1.3446745562130178,0.04635234313109963,1.298322213081918,0.2411242603550296,0.06904933764091757,0.172074922714112,-0.07248520710059171,0.0033308417014152464,-0.07581604880200696,-0.3594674556213018,-0.03301309252863292,-0.32645436309266884
이수페타시스,정보기술,2023-12-15,매수,0.11222684675383479,0.060540790004744605,0.05168605674909019,0.6197642117861758,0.0642114323514415,0.5555527794347344,0.13232761002618815,-0.01565406155342369,0.14798167157961184,-0.22445605219850207,-0.07917894483817765,-0.1452771073603244
풍산,소재,2023-12-15,매수,0.22927276197304097,0.060540790004744605,0.16873197196829637,0.5890599259890377,0.0642114323514415,0.5248484936375961,0.5372722960275826,-0.01565406155342369,0.5529263575810063,0.25789209644373823,-0.07917894483817765,0.3370710412819159
한국타이어앤테크놀로지,기타,2023-12-15,매도,0.2192196609387918,0.060540790004744605,0.1586788709340472,0.04107955801976693,0.0642114323514415,-0.023131874331674566,-0.07806622577902465,-0.01565406155342369,-0.06241216422560096,-0.13937432704491182,-0.07917894483817765,-0.06019538220673416
한섬,기타,2023-12-15,매도,0.05864528769177987,0.060540790004744605,-0.0018955023129647378,-0.03847343422070034,0.0642114323514415,-0.10268486657214185,-0.13988442330835377,-0.01565406155342369,-0.12423036175493007,-0.1720784619230613,-0.07917894483817765,-0.09289951708488366
두산테스나,기타,2023-12-15,매도,-0.19639804767853708,0.060540790004744605,-0.2569388376832817,-0.28502822101926406,0.0642114323514415,-0.34923965337070556,-0.5121673406510431,-0.01565406155342369,-0.4965132790976194,-0.6059482118598484,-0.07917894483817765,-0.5267692670216707
하이트진로,기타,2023-12-14,매도,-0.10758950273281621,0.058718384993476126,-0.16630788772629235,-0.07812508664237909,0.06333676903694391,-0.141461855679323,-0.08258936410500968,-0.0032426951794560983,-0.07934666892555359,-0.11294654326943523,-0.07216464969017733,-0.040781893579257905
파미셀,정보기술,2023-12-14,매도,0.17228491934769874,0.058718384993476126,0.11356653435422262,0.07116202230724157,0.06333676903694391,0.007825253270297663,-0.03183519540970389,-0.0032426951794560983,-0.028592500230247793,-0.005617310811345331,-0.07216464969017733,0.066547338878832
지누스,기타,2023-12-12,매도,-0.11031879013951648,0.04913483273959393,-0.1594536228791104,-0.06006874598874057,0.06543677835721162,-0.1255055243459522,0.26591114997336596,0.00026029263324662047,0.26565085734011934,0.6369872946271017,-0.04224800774541512,0.6792353023725168
대한유화,소재,2023-12-07,매수,-0.17275489362021312,0.05995815437620052,-0.23271304799641365,-0.1192095985556939,0.06822843043446698,-0.18743802899016088,-0.38212313454102464,0.07581244766725391,-0.45793558220827857,-0.5415558002709796,-0.015083880813741322,-0.5264719194572383
종근당,기타,2023-12-05,매수,-0.10198286274861401,0.07216109984455646,-0.17414396259317047,-0.12967866554269472,0.07546866752063877,-0.2051473330633335,0.032300013273351,0.07485926540323559,-0.042559252129884595,-0.20521282817777176,-0.015383243555983705,-0.18982958462178806
우신시스템,산업재,2023-11-29,매수,-0.052527144074322074,0.04176504886765437,-0.09429219294197644,-0.08961645183777799,0.08063303460024095,-0.17024948643801893,-0.23797596103464144,0.07071959672679631,-0.30869555776143776,-0.2570827467115005,0.00576631926970872,-0.2628490659812092
롯데쇼핑,기타,2023-11-29,매수,0.046490461385851174,0.04176504886765437,0.004725412518196803,-0.0942255697764444,0.08063303460024095,-0.17485860437668535,-0.16253432570405493,0.07071959672679631,-0.23325392243085125,-0.21991374721765214,0.00576631926970872,-0.22568006648736086
SK가스,기타,2023-11-29,매도,0.05495306222405459,0.04176504886765437,0.01318801335640022,0.16366172628331987,0.08063303460024095,0.08302869168307893,0.23353875413922653,0.07071959672679631,0.16281915741243022,0.3821996049121928,0.00576631926970872,0.3764332856424841
동아쏘시오홀딩스,금융,2023-11-29,매도,0.23353779803083977,0.04176504886765437,0.1917727491631854,0.13300212742988052,0.08063303460024095,0.05236909282963957,0.43263287275334783,0.07071959672679631,0.36191327602655154,0.18590164202327683,0.00576631926970872,0.1801353227535681
한화오션,기타,2023-11-28,매수,-0.10176125244618395,0.04969547771162505,-0.151456730157809,0.2054794520547945,0.07979743500153788,0.12568201705325663,0.27984344422700586,0.06989166269488938,0.20995178153211647,0.4931506849315068,-0.008137181750755557,0.5012878666822623
솔루엠,정보기술,2023-11-27,매수,0.005347419299846489,0.06067339755745888,-0.055325978257612395,-0.11229938671751331,0.0910901669822699,-0.20338955369978323,-0.3208555441109266,0.08255533067513789,-0.40341087478606447,-0.3062390498061019,-0.006022466933073168,-0.3002165828730287
세아제강지주,금융,2023-11-27,매수,0.15368076753065027,0.06067339755745888,0.0930073699731914,0.18543351143592865,0.0910901669822699,0.09434334445365875,-0.12256762532271467,0.08255533067513789,-0.20512295599785257,-0.08975645123719407,-0.006022466933073168,-0.0837339843041209
원텍,헬스케어,2023-11-27,매수,-0.10352528232259672,0.06067339755745888,-0.1641986798800556,-0.1710891831203392,0.0910901669822699,-0.26217935010260907,-0.42823338599737254,0.08255533067513789,-0.5107887166725105,-0.5487374453606326,-0.006022466933073168,-0.5427149784275594
유한양행,기타,2023-11-17,매도,0.06572665008017722,0.05828286959944471,0.007443780480732513,0.269948060652626,0.11464254555871366,0.15530551509391233,0.4999117998004491,0.06140044794121607,0.438511351859233,1.2738935033708418,0.025025735169830376,1.2488677682010114
한솔케미칼,소재,2023-11-16,매수,0.017611440470955808,0.05314727787679738,-0.03553583740584157,0.029845527811542823,0.09732421404521475,-0.06747868623367193,-0.12880627016158022,0.052295300485645756,-0.18110157064722598,-0.3603823766254481,0.017474612633854303,-0.3778569892593024
