종목명,섹터,변동일자,매수매도,기준주가,90일후_주가,180일후_주가,270일후_주가,360일후_주가,90일_시장수익률,180일_시장수익률,270일_시장수익률,360일_시장수익률,개인_90진입_180매도_종목수익률,개인_90진입_180매도_시장수익률,개인_90진입_180매도_초과수익률,개인_90진입_360매도_종목수익률,개인_90진입_360매도_시장수익률,개인_90진입_360매도_초과수익률,개인_180진입_360매도_종목수익률,개인_180진입_360매도_시장수익률,개인_180진입_360매도_초과수익률
아모레퍼시픽,소재,2024-08-16,매도,120559.95,104962.69,114085.62,121646.34,125512.85,-0.1032058352690033,-0.0551825721085742,-0.032926394574005,0.1889123444245371,0.0869159317467949,0.05354992823223159,0.033366003514563314,0.19578537859500364,0.3257360397535196,-0.12995066115851597,0.10016363149010375,0.2583514119525341,-0.15818778046243032
피에스케이,산업재,2024-08-13,매수,28429.11,18139.12,19453.34,18874.55,20846.37,-0.034270489372735,-0.0382338281399008,-0.0054052725061987,0.2244936142535285,0.07245224685651791,-0.004103984318125975,0.07655623117464389,0.14924924693149394,0.2679467705798799,-0.11869752364838598,0.07160878286196606,0.2731718478778502,-0.20156306501588414
케이카,자유소비재,2024-08-09,매도,11523.48,11193.74,12650.93,13268.52,15028.52,-0.0091947819553453,-0.0305822116881491,-0.0056520296855117,0.2160846857480361,0.13017901076851887,-0.021585907445069497,0.15176491821358837,0.342582550604177,0.22737008606794418,0.11521246453623285,0.18793796187315873,0.2544484951794954,-0.06651053330633669
진에어,산업재,2024-08-08,매도,9840.0,11560.0,9700.0,9580.0,8750.0,0.0026518362708102,-0.0293500055288365,0.0066765237196637,0.2311624708303739,-0.16089965397923875,-0.03191720260411823,-0.12898245137512052,-0.2430795847750865,0.22790626446112094,-0.47098584923620745,-0.0979381443298969,0.2683897160079258,-0.3663278603378227
한올바이오파마,기타,2024-08-08,매도,35500.0,45500.0,39700.0,26650.0,26200.0,0.0026518362708102,-0.0293500055288365,0.0066765237196637,0.2311624708303739,-0.12747252747252746,-0.03191720260411823,-0.09555532486840923,-0.42417582417582417,0.22790626446112094,-0.6520820886369452,-0.34005037783375314,0.2683897160079258,-0.608440093841679
씨앤씨인터내셔널,소재,2024-08-07,매도,111540.45,62619.2,35100.0,33400.0,42900.0,0.0032977487990492,-0.0445645223520791,0.0020986279072265,0.2255637175200069,-0.43946904463806624,-0.047704952202294315,-0.3917640924357719,-0.3149066101131921,0.22153540061961752,-0.5364420107328096,0.2222222222222222,0.2827278724640667,-0.06050565024184451
솔루엠,정보기술,2024-08-06,매도,16912.4,18196.5,18266.18,16056.32,15857.24,0.0264932977604865,-0.0270404035495666,0.0204786188308546,0.2368059127693445,0.003829307833924122,-0.05215202225562343,0.05598133008954755,-0.12855549144066167,0.20488454768063225,-0.33344003912129394,-0.1318797909579343,0.27117910885660557,-0.4030588998145399
티이엠씨,소재,2024-08-06,매도,10451.78,8961.43,7292.19,6321.85,6449.27,0.0264932977604865,-0.0270404035495666,0.0204786188308546,0.2368059127693445,-0.18626937888261144,-0.05215202225562343,-0.134117356626988,-0.2803302597911271,0.20488454768063225,-0.4852148074717593,-0.11559216092833555,0.27117910885660557,-0.38677126978494114
코스메카코리아,소재,2024-08-05,매수,67486.07,77807.47,49118.8,43600.39,67115.77,0.0603796436389896,0.005078700864519,0.0484282475762177,0.3292539069448809,-0.3687135695325911,-0.05215202225562343,-0.31656154727696767,-0.13741225617540317,0.2535641502727968,-0.3909764064482,0.36639677679422133,0.32253713644665094,0.043859640347570394
한미반도체,산업재,2024-08-02,매도,114133.31,90990.16,111957.46,76961.54,84936.83,-0.0448548278301288,-0.0593454977770731,-0.0413909408362262,0.19928707969239,0.23043480745610298,-0.015171170173037485,0.24560597762914047,-0.06652730361173122,0.25560712092370674,-0.32213442453543795,-0.24134729387394108,0.27494959824066134,-0.5162968921146024
해성디에스,정보기술,2024-08-02,매도,31689.89,25504.17,24541.73,23607.27,23951.54,-0.0448548278301288,-0.0593454977770731,-0.0413909408362262,0.19928707969239,-0.0377365740582814,-0.015171170173037485,-0.022565403885243918,-0.060877495719327365,0.25560712092370674,-0.3164846166430341,-0.02404842690388977,0.27494959824066134,-0.2989980251445511
리노공업,정보기술,2024-08-02,매도,36808.59,35487.06,42338.3,35528.64,46730.03,-0.0448548278301288,-0.0593454977770731,-0.0413909408362262,0.19928707969239,0.19306304889726017,-0.015171170173037485,0.20823421907029765,0.3168188629883682,0.25560712092370674,0.061211742064661456,0.10372948370624223,0.27494959824066134,-0.1712201145344191
DB하이텍,정보기술,2024-08-01,매수,52524.99,35900.11,31177.68,38748.1,45734.65,-0.0662026932921358,-0.0937148342715548,-0.0823780384529755,0.1554679079369524,-0.13154360808365212,-0.029462647602201852,-0.10208096048145027,0.2739417790084766,0.2373862075171278,0.036555571491348804,0.4669035669106874,0.27494959824066134,0.19195396867002607
효성티앤씨,소재,2024-08-01,매도,282098.34,273383.12,213894.27,222507.45,236384.27,-0.0662026932921358,-0.0937148342715548,-0.0823780384529755,0.1554679079369524,-0.2176024986473196,-0.029462647602201852,-0.18813985104511774,-0.13533699520292258,0.2373862075171278,-0.3727232027200504,0.10514540665348353,0.27494959824066134,-0.1698041915871778
일진전기,기타,2024-07-31,매수,22484.31,23513.0,32240.59,23524.24,40857.89,-0.0551811627469678,-0.0914284274227302,-0.0800630307524725,0.158382961430276,0.37118147407816954,-0.03836424851683495,0.4095457225950045,0.7376723514651469,0.2260371150073177,0.5116352364578292,0.2672810888386348,0.27494959824066134,-0.007668509402026569
풍산,소재,2024-07-30,매도,54045.98,65211.74,49729.82,55645.41,155944.53,-0.045928154166339,-0.0806444508759475,-0.0691441565544357,0.1672126905800889,-0.23741001236893847,-0.03638750777649635,-0.20102250459244211,1.3913566790274268,0.22340125188390503,1.1679554271435217,2.1358354001683497,0.2695987876422683,1.8662366125260814
두산,정보기술,2024-07-29,매수,164093.3,207218.47,280907.12,307212.56,553679.75,-0.0553601284507386,-0.0897332191227258,-0.079272319644451,0.1536486378284,0.35560850343118544,-0.03638750777649635,0.3919960112076818,1.6719613845233006,0.22125761634045005,1.4507037681828505,0.9710420654342973,0.2673742050836627,0.7036678603506346
삼성전기,정보기술,2024-07-29,매도,152179.11,118383.23,132883.27,121883.98,133874.19,-0.0553601284507386,-0.0897332191227258,-0.079272319644451,0.1536486378284,0.12248390249193229,-0.03638750777649635,0.15887141026842866,0.13085434482569877,0.22125761634045005,-0.09040327151475128,0.007457071157264665,0.2673742050836627,-0.25991713392639804
주성엔지니어링,산업재,2024-07-25,매수,27627.42,43296.49,35033.44,35881.83,30192.64,-0.0409605774099593,-0.0710604024814592,-0.0819840217198834,0.1845166931434188,-0.19084803410160953,-0.031385388715523765,-0.15946264538608576,-0.3026538640892137,0.23510740564182475,-0.5377612697310384,-0.13817655360135922,0.27512778689550577,-0.413304340496865
SK케미칼,기타,2024-07-19,매도,47211.93,49816.8,40843.89,36529.05,71391.0,-0.0665936606893641,-0.1068339044439732,-0.1137737807990145,0.1454394174985878,-0.18011815291227062,-0.04311117469410841,-0.1370069782181622,0.43307077130606536,0.22716052940517661,0.20591024190088875,0.747899134974656,0.2824483858016489,0.4654507491730071
한일시멘트,기타,2024-07-18,매도,12968.87,12666.23,14354.73,15027.9,18469.63,-0.0757660993982126,-0.115761213733317,-0.1304584036461651,0.1337227746496575,0.13330722717019983,-0.04327380147932558,0.1765810286495254,0.458178953011275,0.22666218357871037,0.2315167694325646,0.2866581259278302,0.28214549311539816,0.004512632812432027
테크윙,산업재,2024-07-17,매수,52358.7,37257.14,45864.55,30160.93,28914.61,-0.0738018580615202,-0.1244086869819946,-0.1362506607353043,0.1261707336591873,0.23102712661250982,-0.05463931164292468,0.2856664382554345,-0.2239176168648479,0.2159069238707132,-0.4398245407355611,-0.36956516525290234,0.28618308212478705,-0.6557482473776894
케이씨텍,기타,2024-07-16,매수,52459.7,37576.47,33057.47,24418.18,27687.15,-0.08471473030592,-0.1313741081928071,-0.1431218777963807,0.1080496153798648,-0.12026142955950891,-0.05097796220677975,-0.06928346735272917,-0.26317852634906896,0.2106057554604952,-0.47378428180956417,-0.162454053501372,0.27563502979924537,-0.43808908330061735
성광벤드,소재,2024-07-16,매수,13117.38,13530.68,27093.18,27440.53,29425.38,-0.08471473030592,-0.1313741081928071,-0.1431218777963807,0.1080496153798648,1.002351692597859,-0.05097796220677975,1.0533296548046387,1.17471553536112,0.2106057554604952,0.9641097799006249,0.08608070370477001,0.27563502979924537,-0.18955432609447537
롯데쇼핑,기타,2024-07-16,매도,55292.26,57370.24,48425.9,60103.61,76188.46,-0.08471473030592,-0.1313741081928071,-0.1431218777963807,0.1080496153798648,-0.15590557055365284,-0.05097796220677975,-0.10492760834687309,0.32801361821041725,0.2106057554604952,0.11740786274992204,0.5732998250935967,0.27563502979924537,0.2976647952943513
SBS,통신서비스,2024-07-16,매도,16860.5,15430.15,23463.63,17928.37,22336.98,-0.08471473030592,-0.1313741081928071,-0.1431218777963807,0.1080496153798648,0.5206352498193473,-0.05097796220677975,0.571613212026127,0.4476191093411276,0.2106057554604952,0.23701335388063238,-0.04801686695536886,0.27563502979924537,-0.32365189675461425
대주전자재료,정보기술,2024-07-15,매수,121557.27,117568.51,79181.64,83275.52,69296.41,-0.0830606550695628,-0.129804354341336,-0.1496721204595058,0.112659587613523,-0.3265063918901413,-0.05097796220677964,-0.27552842968336166,-0.4105869845590456,0.2134494977941359,-0.6240364823531814,-0.12484245085098004,0.27863152747832287,-0.40347397832930293
디와이파워,산업재,2024-07-15,매도,12935.27,11801.09,10732.52,11109.45,12459.56,-0.0830606550695628,-0.129804354341336,-0.1496721204595058,0.112659587613523,-0.09054841544298024,-0.05097796220677964,-0.039570453236200606,0.05579738820736045,0.2134494977941359,-0.15765210958677545,0.16091654150190254,0.27863152747832287,-0.11771498597642033
제이엘케이,정보기술,2024-07-15,매도,10950.0,11125.0,8660.0,6610.0,6760.0,-0.0830606550695628,-0.129804354341336,-0.1496721204595058,0.112659587613523,-0.22157303370786516,-0.05097796220677964,-0.17059507150108552,-0.3923595505617978,0.2134494977941359,-0.6058090483559337,-0.21939953810623555,0.27863152747832287,-0.49803106558455845
신세계인터내셔날,기타,2024-07-12,매도,14127.84,12723.42,9961.1,8903.46,11951.93,-0.0902485431888781,-0.1175883623282726,-0.1829786557687259,0.0708680331477511,-0.21710514940165457,-0.030051965220508237,-0.18705318418114633,-0.06063542663843525,0.17709955299371338,-0.23773497963214862,0.19986045717842404,0.21356970764038463,-0.013709250461960587
삼성증권,금융,2024-07-11,매수,39233.9,38881.63,41987.23,40134.86,67445.55,-0.1010566606180713,-0.1380842812233755,-0.194770652969652,0.0581458029531443,0.07987319461658388,-0.04119016069551462,0.1210633553120985,0.7346379254161929,0.17709955299371338,0.5575383724224795,0.6063348308521423,0.22766736921220376,0.3786674616399386
디아이,기타,2024-07-11,매수,21513.39,15417.11,16642.35,12007.39,14903.0,-0.1010566606180713,-0.1380842812233755,-0.194770652969652,0.0581458029531443,0.0794727416487265,-0.04119016069551462,0.12066290234424112,-0.033346716732254006,0.17709955299371338,-0.2104462697259674,-0.10451348517487005,0.22766736921220376,-0.3321808543870738
대상,필수소비재,2024-07-10,매수,24478.67,18601.94,17981.88,21253.45,21973.1,-0.095408241920028,-0.1322703701714276,-0.1882119675802591,0.0667645218849254,-0.03333308246344186,-0.04075001559779945,0.007416933134357588,0.18122625919662144,0.17927729537263382,0.0019489638239876261,0.22195788204570363,0.22937431800695118,-0.007416435961247553
제이브이엠,산업재,2024-07-09,매수,25347.69,20553.46,19689.11,19494.16,23880.35,-0.0896288634584123,-0.1320857387974989,-0.1880392391927381,0.065181508597686,-0.042053746668444074,-0.04663688646849706,0.004583139800052989,0.161865204204061,0.1700519335929387,-0.008186729388877684,0.21287097283726883,0.2272888650566356,-0.014417892219366762
현대오토에버,정보기술,2024-07-09,매도,173348.09,155974.0,132023.31,110953.3,165385.09,-0.0896288634584123,-0.1320857387974989,-0.1880392391927381,0.065181508597686,-0.15355565671201613,-0.04663688646849706,-0.10691877024351906,0.06033755625937654,0.1700519335929387,-0.10971437733356215,0.25269613373577743,0.2272888650566356,0.025407268679141837
아세아시멘트,기타,2024-07-09,매도,10209.07,10409.8,10065.55,9575.5,12104.14,-0.0896288634584123,-0.1320857387974989,-0.1880392391927381,0.065181508597686,-0.03306979961190417,-0.04663688646849706,0.013567086856592893,0.16276393398528313,0.1700519335929387,-0.007287999607655554,0.20253140662954336,0.2272888650566356,-0.024757458427092233
세아제강,소재,2024-07-08,매도,116942.3,109170.82,111021.17,174328.66,153293.97,-0.0865643462389319,-0.1291641411196641,-0.1372893757872978,0.0904589639725647,0.016949126149276805,-0.04663688646849695,0.06358601261777376,0.40416614989243455,0.19379943128189048,0.21036671861054407,0.3807634165628051,0.2521980495550631,0.12856536700774202
CJ,금융,2024-07-08,매도,108612.34,110052.83,93919.43,128968.82,151791.67,-0.0865643462389319,-0.1291641411196641,-0.1372893757872978,0.0904589639725647,-0.14659686625050905,-0.04663688646849695,-0.0999599797820121,0.37926185087652914,0.19379943128189048,0.18546241959463866,0.6161902813933179,0.2521980495550631,0.3639922318382548
제이에스코퍼레이션,기타,2024-07-05,매수,8506.58,6504.5,6937.74,8262.4,11064.39,-0.1022000403627047,-0.1618633171421908,-0.119082006063959,0.073184185803553,0.06660619571066181,-0.06645497823767965,0.13306117394834147,0.7010362057037435,0.19534889067839956,0.5056873150253439,0.5948118551574432,0.2804405388203488,0.31437131633709436
LG생활건강,소재,2024-07-04,매수,341750.28,374157.59,300995.56,310187.69,317135.88,-0.0931878218511628,-0.150799666129517,-0.1217087199551566,0.0873505330675413,-0.19553800846322542,-0.06353227897309754,-0.13200572949012787,-0.15240024931740664,0.19909123329955092,-0.35149148261695756,0.053623116566902204,0.2804405388203488,-0.2268174222534466
NH투자증권,금융,2024-07-04,매수,11712.24,12072.34,12594.49,13487.85,19231.26,-0.0931878218511628,-0.150799666129517,-0.1217087199551566,0.0873505330675413,0.04325176394965679,-0.06353227897309754,0.10678404292275434,0.5930018538245276,0.19909123329955092,0.3939106205249767,0.526958217442707,0.2804405388203488,0.24651767862235818
피에스케이홀딩스,산업재,2024-07-03,매수,61258.57,43168.14,37163.4,34135.63,34428.64,-0.083149332875462,-0.1412020780714183,-0.1119859597798548,0.0993875971938783,-0.13910119824481662,-0.06331755789415905,-0.07578364035065757,-0.20245254949599403,0.19909123329955092,-0.4015437827955449,-0.07358745432333968,0.28014701610480164,-0.3537344704281413
원텍,헬스케어,2024-07-03,매도,7662.07,6726.47,4328.38,6205.8,11369.02,-0.083149332875462,-0.1412020780714183,-0.1119859597798548,0.0993875971938783,-0.3565153787945237,-0.06331755789415905,-0.29319782090036467,0.6901911403752637,0.19909123329955092,0.4910999070757128,1.6266224314870692,0.28014701610480164,1.3464754153822676
애경케미칼,소재,2024-07-02,매수,12823.21,10924.88,6736.89,6431.12,10465.37,-0.0674575781032506,-0.1371410651580984,-0.1077867920915528,0.0989189759133193,-0.383344256412885,-0.07472420065686103,-0.30862005575602397,-0.04206087389518223,0.17841178064389562,-0.22047265453907786,0.5534423153710392,0.2735789496282728,0.2798633657427664
세아제강지주,금융,2024-07-02,매수,180388.41,171246.09,177439.28,236201.81,206986.08,-0.0674575781032506,-0.1371410651580984,-0.1077867920915528,0.0989189759133193,0.03616543887221018,-0.07472420065686103,0.11088963952907122,0.2087054367197522,0.17841178064389562,0.030293656075856573,0.16651780823276555,0.2735789496282728,-0.10706114139550724
세아베스틸지주,소재,2024-07-02,매도,18769.15,19000.29,18269.87,17190.68,31126.14,-0.0674575781032506,-0.1371410651580984,-0.1077867920915528,0.0989189759133193,-0.03844257113970376,-0.07472420065686103,0.03628162951715727,0.6381928907400886,0.17841178064389562,0.45978111009619294,0.7036869994148837,0.2735789496282728,0.4301080497866109
삼성증권,금융,2024-06-28,매수,35050.71,38793.56,42272.21,44362.08,67920.52,-0.045124417194574,-0.1315846400016195,-0.0650542226871489,0.0774352521071135,0.08967081134085146,-0.09054606104077478,0.18021687238162626,0.7508194659113525,0.12835145385287494,0.6224680120584776,0.6067416394837177,0.24069115049867706,0.36605048898504067
자화전자,정보기술,2024-06-27,매수,24500.0,17460.0,12300.0,13310.0,15030.0,-0.0674338865840429,-0.1233953405574248,-0.0545929279669154,0.0827603957027266,-0.29553264604810997,-0.06000802856582155,-0.23552461748228842,-0.13917525773195877,0.1610548358192141,-0.30023009355117286,0.22195121951219512,0.23517526862250993,-0.0132240491103148
LG디스플레이,정보기술,2024-06-27,매수,10750.0,10880.0,9440.0,9160.0,9010.0,-0.0674338865840429,-0.1233953405574248,-0.0545929279669154,0.0827603957027266,-0.1323529411764706,-0.06000802856582155,-0.07234491261064904,-0.171875,0.1610548358192141,-0.3329298358192141,-0.045550847457627115,0.23517526862250993,-0.28072611608013703
